year,borough,zipcode,households_s1901_total_population,households_s1902_total_population,households_median_income,households_s1901_mean_income,households_s1902_mean_income,families_total_population,families_median_income,families_mean_income,married_couple_families_total_population,married_couple_families_median_income,married_couple_families_mean_income,nonfamily_households_total_population,nonfamily_households_median_income,nonfamily_households_mean_income,resident_total_population,resident_mean_income,white_total_population,white_mean_income,african_american_total_population,african_american_mean_income,amer_indian/alaska_native_total_population,amer_indian/alaska_native_mean_income,asian_total_population,asian_mean_income,hawaiian/_pacific_islander_total_population,hawaiian/_pacific_islander_mean_income,other_race_total_population,other_race_mean_income,two_or_more_races_total_population,two_or_more_races_mean_income,latino_total_population,latino_mean_income,white_alone(not_latino)_total_population,white_alone(not_latino)_mean_income
2019,Queens,11103,15512.0,15512.0,76234,92751,92751,7280.0,81250,97020,5377.0,91581,107718,8232.0,70756,85573,35995.0,41661,25251,45395,932,40777,70,30999,4992,39784,40,,3448,22395,1262,28548,8685,29344,20863,47550
2019,Queens,11104,11552.0,11552.0,67751,85151,85151,5445.0,76895,99831,4127.0,87303,,6107.0,56685,70372,25114.0,39975,15805,45844,518,38661,80,27336,6087,30698,0,,1785,21412,839,38236,7196,28048,10982,52713
2019,Queens,11105,15225.0,15225.0,79883,100583,100583,7930.0,90013,111663,5731.0,101612,,7295.0,65366,84413,36983.0,43059,28467,45265,930,39055,27,46852,4233,41397,0,,2056,27100,1270,27822,7643,28621,23354,48737
2019,Queens,11106,16917.0,16917.0,68530,88672,88672,7915.0,78526,105887,5551.0,94966,,9002.0,58344,70697,37690.0,40829,20103,48521,2912,24222,59,27590,7938,36836,8,,4848,27518,1822,31371,9985,29107,15701,52913
2019,Queens,11109,2907.0,2907.0,160625,189016,189016,1691.0,199823,228497,1522.0,201495,,1216.0,105500,126255,5980.0,92997,3888,100570,55,110238,0,,1815,80091,0,,34,,188,69999,384,75592,3525,103033
2019,Queens,11351,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,Queens,11354,19925.0,19925.0,40786,63568,63568,13323.0,47405,69336,9146.0,52065,,6602.0,24568,48592,53684.0,24805,10711,34457,1713,21102,107,15660,34396,23337,8,,5093,15640,1656,25555,8000,18065,8508,36315
2019,Queens,11355,27771.0,27771.0,42507,62444,62444,20064.0,45619,65249,14586.0,46064,68314,7707.0,25894,47405,80987.0,22358,10048,32659,2719,27886,433,18539,58782,20758,35,,7250,20135,1720,18143,12526,23374,5842,36805
2019,Queens,11356,7501.0,7501.0,61859,81995,81995,5839.0,66463,86917,4341.0,74604,,1662.0,34180,56350,23494.0,27106,7399,34141,561,17693,44,24020,7571,28623,75,,6765,20745,1079,13043,9450,21250,5514,36129
2019,Queens,11357,14477.0,14477.0,85818,105262,105262,10573.0,98213,117326,8633.0,102946,,3904.0,51840,67763,39407.0,39518,27025,43618,244,28244,41,,9171,33592,14,,1933,23601,979,17221,6179,27380,23240,45952
2019,Queens,11358,13029.0,13029.0,68848,91561,91561,9469.0,78357,102146,7355.0,84232,,3560.0,46625,59428,36515.0,33695,15172,42276,304,29967,171,28016,17375,28102,0,,2503,27362,990,18494,5907,27815,12186,45612
2019,Queens,11359,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,Queens,11360,8541.0,8541.0,83063,107489,107489,5003.0,107188,125146,3773.0,112481,,3538.0,55220,80620,18954.0,49427,10811,56017,219,37666,23,,7017,41866,0,,593,33748,291,28855,2008,34621,9491,58703
2019,Queens,11361,9908.0,9908.0,87892,107123,107123,6825.0,97203,118120,5323.0,107083,,3083.0,62545,79767,27201.0,40388,13200,49305,1183,36030,8,,11247,32845,0,,1171,26325,392,12198,3400,31266,11123,51976
2019,Queens,11362,6988.0,6988.0,93333,113695,113695,4806.0,121625,132681,3885.0,130544,,2182.0,52178,68391,18343.0,44266,8956,51896,621,53128,0,,7647,37771,0,,609,18615,510,27486,1941,31629,7765,53848
2019,Queens,11363,2804.0,2804.0,101019,134141,134141,2000.0,128009,156682,1668.0,133594,,804.0,59306,77306,7096.0,54031,4095,58717,138,58673,0,,2389,47402,0,,293,46387,181,44355,901,72415,3488,54729
2019,Queens,11364,13470.0,13470.0,82028,101723,101723,9553.0,98424,112439,7163.0,106464,,3917.0,46875,65688,36215.0,38782,14497,47871,1384,37103,302,40539,18209,32815,4,,1104,25791,715,28628,4170,37309,11902,49508
2019,Queens,11365,15705.0,15705.0,67642,88336,88336,11261.0,75409,96043,8083.0,83964,,4444.0,46389,63987,44738.0,32057,14880,43429,4265,24254,176,,19867,27671,15,,3415,25159,2120,22393,9144,26788,10734,47771
2019,Queens,11366,4534.0,4534.0,84301,105311,105311,3566.0,93913,112386,2623.0,96156,,968.0,40543,71567,14360.0,34585,6008,40881,840,34013,0,,6321,31314,0,,762,24497,429,13643,1601,30269,5374,41085
2019,Queens,11367,14348.0,14348.0,63546,83504,83504,10016.0,72975,93837,7180.0,80881,,4332.0,38874,55583,41207.0,29880,22536,31328,3001,31695,209,52933,11241,26076,0,,2328,27524,1892,32704,7017,29070,18921,31685
2019,Queens,11368,28633.0,28633.0,54211,67355,67355,22457.0,51779,64207,12386.0,54342,68809,6176.0,32397,46837,112088.0,18658,40843,18388,10366,27017,895,24496,13625,19216,12,,43424,16646,2923,18353,85741,17262,4178,24798
2019,Queens,11369,9655.0,9655.0,54184,72115,72115,6726.0,64000,78114,4304.0,74252,,2929.0,34954,48905,31481.0,23469,8171,29247,5397,27472,102,21073,4135,23675,6,,12573,17654,1097,26885,19205,20242,2735,37459
2019,Queens,11371,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,Queens,11372,23786.0,23786.0,60659,79621,79621,14417.0,62626,82153,9156.0,76674,,9369.0,46858,66984,62854.0,31251,34205,32828,1730,39774,222,24691,13225,33071,80,47695,11092,23397,2300,28872,36118,24593,11038,49652
2019,Queens,11373,30286.0,30286.0,54584,69952,69952,21048.0,58918,74140,14037.0,60763,77207,9238.0,35429,50291,94437.0,23685,16903,28752,1895,33621,653,18138,46005,24902,10,,26706,18115,2265,20061,39372,20093,5838,37660
2019,Queens,11374,19549.0,19549.0,66795,87191,87191,10887.0,87591,104012,8035.0,101427,,8662.0,47261,63497,43507.0,39853,23243,42451,1845,44105,45,65813,13737,38909,0,,2261,32290,2376,23300,7445,32531,18734,44817
2019,Queens,11375,32549.0,32549.0,84713,112988,112988,18359.0,109994,139700,14706.0,122940,,14190.0,58856,75973,73034.0,51312,43828,54576,1971,66268,146,29359,21035,47278,0,,2464,41261,3590,34682,10967,44368,36346,56914
2019,Queens,11377,31331.0,31331.0,58948,77057,77057,18957.0,64678,82828,13286.0,69335,,12374.0,45984,61366,83825.0,29839,39603,35393,2524,25097,353,29284,31122,24741,0,,7509,24277,2714,27125,31459,25457,17359,47287
2019,Queens,11378,12701.0,12701.0,77710,98114,98114,9139.0,87242,107228,6401.0,97257,,3562.0,46466,63066,38524.0,33506,27692,36499,703,29852,152,49601,3957,28237,29,,4627,20462,1364,30582,12704,24718,20629,40301
2019,Queens,11379,13373.0,13373.0,83883,103983,103983,9541.0,102200,120043,7232.0,111815,,3832.0,45909,56923,37991.0,38059,29573,40365,420,22939,116,38483,4190,34292,0,,2707,23165,985,32180,7717,27035,25310,42301
2019,Queens,11385,35501.0,35501.0,75340,87853,87853,24696.0,76414,90673,16315.0,86273,100517,10805.0,57188,68815,107796.0,30419,87264,31160,2824,37494,185,21516,7028,28567,0,,7658,24699,2837,21187,48560,24673,48807,36391
2019,Queens,11411,6226.0,6226.0,98207,113322,113322,4918.0,113769,125078,2745.0,130954,,1308.0,46750,59556,20719.0,36441,671,38965,19237,36189,14,,56,45027,0,,442,49018,299,28251,1278,31654,223,71638
2019,Queens,11412,11095.0,11095.0,81608,99113,99113,8765.0,94103,107790,4420.0,111393,,2330.0,36194,48259,37857.0,31142,948,24137,33267,31292,272,27841,973,29009,91,38155,1572,31448,734,35918,2244,29978,380,21778
2019,Queens,11413,12297.0,12297.0,93432,108455,108455,9726.0,99229,116463,4810.0,119511,,2571.0,49053,60413,41650.0,34134,1007,45725,38093,34085,151,46725,506,31567,57,,1237,31906,599,24611,2377,30816,645,57271
2019,Queens,11414,10741.0,10741.0,75471,102878,102878,7326.0,89181,116020,5064.0,110333,,3415.0,49175,66620,28313.0,40194,22791,44018,747,41255,0,,1199,33676,0,,2006,21191,1570,13433,6164,24351,19686,45895
2019,Queens,11415,8381.0,8381.0,70900,96657,96657,4255.0,86948,119588,3041.0,111513,,4126.0,58566,70941,18891.0,44065,11463,47482,1320,43699,208,40145,3067,43841,15,,2108,26524,710,42961,4748,33053,9141,50459
2019,Queens,11416,7185.0,7185.0,73370,88073,88073,6038.0,75471,89716,3969.0,81536,,1147.0,41432,61061,26744.0,24950,7567,29500,1663,26604,14,,8845,21668,29,,6727,24311,1899,22937,12050,23961,3357,35493
2019,Queens,11417,8898.0,8898.0,76868,91880,91880,7476.0,85046,97138,5341.0,93559,,1422.0,34375,43233,31321.0,27360,11329,32284,2269,30386,77,14296,9455,24206,6,,6506,21590,1679,30810,11749,23948,6066,37525
2019,Queens,11418,10907.0,10907.0,68920,87954,87954,8408.0,72047,91036,5721.0,81403,,2499.0,44348,58767,38405.0,26216,15161,29245,3200,28965,333,29022,9044,24588,0,,8348,23004,2319,20124,17706,22358,5750,40290
2019,Queens,11419,12167.0,12167.0,75835,94196,94196,10407.0,79508,96078,7213.0,87393,106259,1760.0,45769,62911,48369.0,25028,4634,33416,7719,28524,435,17229,16613,23784,33,,15819,23174,3116,20833,9109,23030,1945,47968
2019,Queens,11420,13121.0,13121.0,79273,97684,97684,11075.0,82528,99078,7012.0,96728,,2046.0,39262,62858,47470.0,28430,7922,32406,12055,28658,470,17166,15520,27234,118,35847,8569,27819,2816,26295,11872,27193,2386,41504
2019,Queens,11421,11549.0,11549.0,73107,92030,92030,9380.0,78779,95814,5956.0,87039,104291,2169.0,39099,57189,41251.0,27145,17077,29289,1756,27087,271,21135,8187,30428,0,,11037,22902,2923,22032,24355,24175,6634,35120
2019,Queens,11422,9964.0,9964.0,88130,102173,102173,7649.0,92304,108335,4205.0,106287,,2315.0,50943,65386,32761.0,32860,2096,31489,27544,34177,345,7826,730,22439,0,,1280,23003,766,26946,3571,23007,1031,38397
2019,Queens,11423,9602.0,9602.0,71194,91911,91911,7044.0,82156,102505,4270.0,95723,,2558.0,45246,54458,30104.0,30770,3917,41837,11708,31421,111,25839,8641,27188,0,,4398,24756,1329,36015,4113,26791,2807,44812
2019,Queens,11424,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,Queens,11426,6278.0,6278.0,98987,115202,115202,4771.0,115136,129446,3951.0,118552,,1507.0,58849,66252,20524.0,36408,7599,44754,1237,30043,86,19381,8988,33172,0,,1784,30154,830,19746,4092,30672,5666,48081
2019,Queens,11427,7596.0,7596.0,79385,103790,103790,5770.0,96292,118361,4479.0,105777,,1826.0,39632,52461,24560.0,33470,6581,43080,5113,31234,294,15263,8277,28966,0,,3112,30850,1183,32610,4784,29209,4562,49467
2019,Queens,11428,5553.0,5553.0,78368,93743,93743,4581.0,88320,101173,3468.0,93810,,972.0,34355,50539,18836.0,29029,3951,31751,4032,31477,78,17158,4926,29647,43,38612,3706,26492,2100,22480,4743,24858,2006,36335
2019,Queens,11429,7356.0,7356.0,88300,101627,101627,5984.0,97941,108544,3461.0,106806,,1372.0,38208,52624,27454.0,29440,1079,41528,20058,30022,229,26800,1242,29990,33,,3992,24129,821,26244,3806,26638,516,48358
2019,Queens,11430,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,206.0,9294,34,3303,139,11137,0,,6,,0,,27,9404,0,,68,9224,10,
2019,Queens,11432,18697.0,18697.0,62148,86998,86998,13493.0,67198,95748,9599.0,73665,104563,5204.0,40509,55944,64299.0,26838,12002,34283,10384,30185,418,43976,27346,25757,133,20672,10966,19649,3050,19602,15166,20067,8153,40221
2019,Queens,11433,10599.0,10599.0,54253,74434,74434,7911.0,65591,80177,3685.0,91017,,2688.0,24255,44562,37021.0,22767,1588,20307,23854,24492,17,34576,3580,22476,12,,7126,17515,844,23863,6328,20270,804,20816
2019,Queens,11434,21706.0,21706.0,64087,79080,79080,14104.0,81641,93087,6696.0,102353,,7602.0,37824,46391,64304.0,28380,2321,29764,55241,28802,32,,2000,23111,0,,3126,24365,1584,25791,5207,25270,1028,29862
2019,Queens,11435,18893.0,18893.0,66137,83061,83061,13269.0,70354,88818,8503.0,80483,97303,5624.0,55943,63799,59605.0,27554,10640,34894,14557,30469,411,38545,13922,28151,6,,17749,20558,2320,23654,18696,22071,7299,37629
2019,Queens,11436,5410.0,5410.0,75222,95083,95083,4325.0,79740,96765,2234.0,90875,,1085.0,48616,69569,19167.0,28763,989,22644,12051,31517,46,21011,1739,26899,0,,3257,23592,1085,22593,2815,21329,330,21965
2019,Queens,11451,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,,11581,6765.0,6765.0,117200,139452,139452,5399.0,136843,154413,4208.0,155282,,1366.0,53482,72500,21794.0,43912,11522,47434,4532,45338,9,14733,2979,41186,10,,1946,32029,796,23755,3611,35120,9823,49358
2019,Queens,11691,20712.0,20712.0,50267,72476,72476,14275.0,61360,82148,7803.0,79103,,6437.0,23790,42860,68543.0,23186,25352,24474,32175,24194,182,28159,2274,26275,38,,6460,14521,2062,14305,18456,18829,15747,25317
2019,Queens,11692,7306.0,7306.0,46819,69460,69460,5341.0,50516,74903,2207.0,91434,,1965.0,33153,48839,22074.0,24201,4919,28503,13205,22320,180,16177,1167,27504,0,,2130,23169,473,31527,5140,23451,2523,33618
2019,Brooklyn,11693,4817.0,4817.0,60569,81151,81151,3104.0,66250,88825,1646.0,86184,,1713.0,41178,62173,12944.0,31788,7931,36277,2828,23932,0,,571,20168,0,,972,24749,642,31942,3812,22398,5772,42625
2019,Queens,11694,8497.0,8497.0,84485,113566,113566,5025.0,111046,142804,3859.0,135208,,3472.0,50061,67470,21202.0,47198,17397,51910,1389,29153,217,12066,620,39399,0,,1338,17297,241,28759,3217,25541,15594,54408
2019,Queens,11697,1456.0,1456.0,105750,145208,145208,1006.0,123438,163242,870.0,152609,,450.0,53611,95998,3674.0,58167,3490,58030,23,273770,0,,24,,0,,137,28585,0,,249,20009,3346,59696
2019,Staten_Island,10301,14467.0,14467.0,62052,90753,90753,8853.0,82267,109229,5762.0,108548,,5614.0,39336,57626,38280.0,34850,23029,39596,9022,27659,56,47925,2421,42808,9,,1976,20464,1767,14233,9458,21970,16980,45123
2019,Staten_Island,10302,6090.0,6090.0,66096,83658,83658,4284.0,93750,99715,3011.0,102932,,1806.0,30167,41261,18037.0,28508,10537,30442,3964,23924,228,15071,1700,32525,19,,1069,23570,520,24929,7020,18887,5182,43495
2019,Staten_Island,10303,8268.0,8268.0,67215,80245,80245,6679.0,74187,84596,4018.0,96491,,1589.0,27473,52309,27401.0,24479,12825,26505,9393,23380,33,61582,2118,25152,0,,2195,16495,837,23524,10806,21873,5055,32078
2019,Staten_Island,10304,14603.0,14603.0,54199,93285,93285,10349.0,73135,112417,6477.0,106275,,4254.0,27861,42928,41112.0,33482,21030,40159,11921,19030,101,43453,4550,51680,40,,2859,19031,611,17553,9653,18680,15589,46721
2019,Staten_Island,10305,14565.0,14565.0,79742,98929,98929,10543.0,95406,112056,7945.0,102307,,4022.0,40953,54000,42726.0,33838,30411,36867,3157,23495,140,47061,6363,29996,18,,1686,20081,951,19650,6822,21899,25696,39666
2019,Staten_Island,10306,20189.0,20189.0,80834,100813,100813,14399.0,96131,117223,10935.0,110703,,5790.0,38272,54873,53877.0,38141,45069,39939,1848,31692,32,20122,3951,34001,0,,1308,28187,1669,14697,8401,27197,38825,41586
2019,Staten_Island,10307,5271.0,5271.0,85103,125917,125917,3862.0,113839,149095,3169.0,126619,,1409.0,43965,58874,14906.0,44971,13602,44668,63,43160,20,,678,41558,0,,396,,147,203392,1494,33460,12585,44848
2019,Staten_Island,10308,10544.0,10544.0,103027,114443,114443,8429.0,113498,128163,6611.0,122188,,2115.0,39044,53396,29512.0,40996,27311,41702,351,28364,27,,1473,29479,0,,196,58916,154,29692,2564,30564,24979,42942
2019,Staten_Island,10309,11523.0,11523.0,109457,133173,133173,9242.0,126350,144877,7387.0,136479,,2281.0,52180,76130,34058.0,45403,31731,46126,239,32281,111,,1143,41832,0,,498,37411,336,18076,3298,24599,28964,48338
2019,Staten_Island,10310,8526.0,8526.0,76075,94470,94470,6127.0,90379,107492,4162.0,110885,,2399.0,40707,54009,23800.0,34323,14264,40428,5098,26303,62,7558,1364,34773,0,,2149,19432,863,19096,7395,20178,9995,49000
2019,Staten_Island,10311,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2019,Staten_Island,10312,21318.0,21318.0,97407,116238,116238,16935.0,113327,130238,13886.0,123946,,4383.0,41948,56623,61392.0,40538,56249,40873,560,39345,90,56767,3276,37383,57,17737,525,41472,635,27218,6961,28004,49840,42688
2019,Staten_Island,10314,30882.0,30882.0,91505,109497,109497,23173.0,107154,124115,18189.0,118626,,7709.0,45583,59711,89792.0,37849,65976,40376,3342,29826,126,31189,15209,33840,76,,2691,23737,2372,21943,13704,30770,56061,41680
2020,Bronx,10451,20229.0,20229.0,32598,50993,50993,11392.0,39628,60187,4140.0,67008,,8837.0,21884,35581,49423.0,21647,8062,27813,20160,23686,300,11865,642,26624,416,9834,15528,15184,4315,24936,28799,17397,2158,48409
2020,Bronx,10452,27018.0,27018.0,31351,40997,40997,17431.0,37269,46745,6211.0,49590,,9587.0,17141,26995,74379.0,15445,11088,15622,23894,17987,464,15112,1069,14789,218,15117,32726,13740,4920,14231,51956,14516,1448,19191
2020,Bronx,10453,27401.0,27401.0,31778,44957,44957,18455.0,36769,48754,5956.0,50239,,8946.0,16208,31695,78858.0,16494,8986,14837,25681,18985,546,19882,1769,13384,243,4018,34984,14630,6649,19922,54353,15503,1398,18616
2020,Bronx,10454,13573.0,13573.0,23337,41202,41202,8145.0,32614,44674,3242.0,45880,,5428.0,12340,31243,37807.0,15518,6264,24540,13164,13173,256,13366,108,13518,44,,15565,14017,2406,14857,24959,15328,1349,40109
2020,Bronx,10455,14826.0,14826.0,29439,44051,44051,9756.0,32384,50154,3035.0,55601,,5070.0,15975,29287,40300.0,17201,6247,18723,12739,15117,343,20027,344,15103,71,,16614,17371,3942,19285,29515,17755,631,24818
2020,Bronx,10456,31449.0,31449.0,31645,46124,46124,20463.0,38474,50958,7196.0,52683,66999,10986.0,15287,30208,90479.0,17050,11109,17752,42701,18063,991,10721,601,14931,146,7073,28549,14263,6382,22930,52804,16671,1432,24532
2020,Bronx,10457,24333.0,24333.0,32378,48599,48599,16015.0,40574,52824,5552.0,60411,75356,8318.0,16603,36110,74679.0,17057,14332,17092,34049,17522,275,12301,536,31974,35,,17857,14381,7595,20335,49595,15637,1278,39687
2020,Bronx,10458,28705.0,28705.0,37886,49919,49919,19026.0,42488,53701,6797.0,56833,74255,9679.0,20917,34071,85893.0,17388,13082,19062,16270,20969,256,13689,2235,30662,41,,50213,15319,3796,16068,61674,15495,6442,22309
2020,Bronx,10459,17058.0,17058.0,31896,47731,47731,11072.0,38075,53993,3729.0,59449,78373,5986.0,15890,30644,48391.0,17620,5971,19218,17050,19562,266,14590,132,39504,41,24588,21089,15659,3842,16665,32734,16327,792,22882
2020,Bronx,10460,20212.0,20212.0,28831,49926,49926,13423.0,36170,56033,5023.0,55855,,6789.0,16340,32579,57514.0,18911,10055,21918,19774,17010,302,12876,1050,23123,122,27044,21471,19945,4740,15023,38643,17891,1708,29582
2020,Bronx,10461,19122.0,19122.0,60802,79026,79026,12394.0,71387,90919,7587.0,90412,,6728.0,40279,50448,51081.0,30010,24399,33799,4721,28606,272,31051,6593,29178,63,,11880,24356,3153,26054,24193,27311,15953,34539
2020,Bronx,10462,28981.0,28981.0,57266,70330,70330,18383.0,64524,78912,9069.0,77034,90078,10598.0,40508,49617,75441.0,27139,15651,30040,20486,30423,886,27867,11793,20039,18,,21252,24932,5355,30249,35057,27860,8017,30978
2020,Bronx,10463,29490.0,29490.0,60397,87212,87212,16462.0,70483,104094,9210.0,106890,,13028.0,44214,62849,70236.0,37379,32246,50468,12085,29331,505,19176,2395,36128,53,,17622,20661,5330,33534,36633,28026,20694,58238
2020,Bronx,10464,1874.0,1874.0,101935,121430,121430,1196.0,117083,135362,642.0,178910,,678.0,55263,69959,4322.0,53102,3031,62919,21,,0,,79,132952,0,,1002,22528,189,26201,1591,34128,2553,61888
2020,Bronx,10465,16122.0,16122.0,74889,94444,94444,10758.0,94520,108487,6361.0,122031,,5364.0,31658,57390,45066.0,34896,25152,39224,5947,26591,10,,1932,23765,8,,8381,28772,3636,38656,21153,32469,17369,40293
2020,Bronx,10466,25009.0,25009.0,58405,77651,77651,17729.0,70105,87143,8134.0,92885,112497,7280.0,29096,42934,74519.0,26580,7801,23367,52297,28579,735,13601,2042,44396,16,,8891,18199,2737,15076,18621,18056,1521,25670
2020,Bronx,10467,37713.0,37713.0,40639,55988,55988,22853.0,48322,63717,10421.0,63663,78773,14860.0,27500,39234,100867.0,21682,24388,21849,34448,24972,551,12860,5516,18740,69,23504,29257,18772,6638,19977,52678,19017,9969,25858
2020,Bronx,10468,26917.0,26917.0,37777,50877,50877,17754.0,43708,55827,7114.0,57542,,9163.0,20047,35428,78778.0,18263,12013,17954,19295,20547,903,12357,1569,26709,133,,39878,15389,4987,31591,61285,16452,2154,27750
2020,Bronx,10469,22886.0,22886.0,67190,85371,85371,17128.0,75789,95243,9455.0,102920,,5758.0,28125,41663,72550.0,28158,12217,32109,41335,29049,78,30917,4689,27163,5,,10512,23679,3714,19167,20352,25481,6875,34152
2020,Bronx,10470,6096.0,6096.0,64643,84976,84976,3558.0,81010,99759,1929.0,93028,,2538.0,48269,59321,15500.0,34134,6508,44437,5929,26825,8,,764,34167,0,,1503,23257,788,24544,3028,26988,5637,47551
2020,Bronx,10471,8714.0,8714.0,93657,137185,137185,4823.0,114201,180202,3953.0,125117,,3891.0,65042,80515,22577.0,54113,14922,64258,2215,44410,54,39952,1267,29358,0,,2349,29854,1770,31078,5659,34530,13183,67026
2020,Bronx,10472,22221.0,22221.0,36038,53992,53992,15768.0,42237,59879,6976.0,60132,,6453.0,16103,32298,67989.0,18518,7903,23194,17483,22386,918,9179,5982,18864,44,,32835,15844,2824,15170,42914,16505,1795,22651
2020,Bronx,10473,21940.0,21940.0,47856,66325,66325,14667.0,55852,73634,5431.0,88079,,7273.0,28028,42590,59627.0,25247,17329,22505,22578,25503,398,22351,1032,31670,0,,13977,24298,4313,36736,37130,24386,1280,33937
2020,Bronx,10474,3506.0,3506.0,28419,43048,43048,2519.0,30470,44716,747.0,59647,,987.0,16706,26951,11579.0,13996,1603,21011,4933,13610,50,16802,25,29580,0,,3720,10938,1248,15205,7273,14225,221,21934
2020,Bronx,10475,18653.0,18653.0,53819,63862,63862,10990.0,66083,74101,4881.0,74918,,7663.0,36244,45032,43791.0,28614,6277,29963,27837,28662,396,42435,1081,22148,0,,6387,28267,1813,25281,13124,31002,2630,34231
2020,Bronx,10550,14488.0,14488.0,43234,64046,64046,8040.0,65497,79587,3713.0,86902,,6448.0,30437,39107,36382.0,27199,3982,33395,26346,26673,260,19877,636,50868,0,,2811,19623,2347,26061,7010,20558,2673,41007
2020,Queens,11370,7550.0,7550.0,67582,91315,91315,5184.0,85705,104801,3801.0,87530,,2366.0,48438,51893,29366.0,24912,12548,31367,4374,6002,391,11006,6863,27209,0,,4052,22282,1138,26709,10689,21453,7385,38952
2020,Brooklyn,11201,29262.0,29262.0,139697,198854,198854,13816.0,188987,264773,10765.0,228046,,15446.0,109015,137214,64798.0,90678,41093,113306,7977,37169,208,24257,8634,69878,41,,2072,30553,4773,52671,7354,50887,37689,117149
2020,Brooklyn,11203,29249.0,29249.0,57707,76911,76911,19868.0,73514,88156,9350.0,92200,,9381.0,32263,45234,77589.0,29103,3385,25216,67107,29803,126,28511,1525,24870,0,,2193,18778,3253,27658,5304,23450,2910,25367
2020,Brooklyn,11204,23520.0,23520.0,54984,75987,75987,18430.0,62049,82889,13933.0,66445,88464,5090.0,26424,44593,75840.0,23088,42054,25031,808,26113,465,8760,25148,22109,11,,5271,16914,2083,13059,9042,18528,39057,25277
2020,Brooklyn,11205,16779.0,16779.0,62952,104376,104376,8531.0,61677,117168,5208.0,95957,,8248.0,63244,86022,47866.0,37113,25199,43802,13669,28431,240,22749,2948,35466,5,,3290,18972,2515,44378,7871,33988,22722,43137
2020,Brooklyn,11206,31489.0,31489.0,43065,70179,70179,18325.0,39139,61926,8789.0,57523,81334,13164.0,49333,77611,87599.0,25085,40492,28189,19698,22867,835,13883,5629,27503,187,48984,15386,18139,5372,28093,32979,20448,30760,29609
