,Apartments,Apartments,Apartments,Apartments,Trulia,Trulia,Trulia,Trulia,Zillow,Zillow,Zillow,Zillow
,Rent,Borough,Zip,Year,Zip,Borough,Year,Rent,mean_rent,Zip,Borough,Year
1482,,,,,,,,,2712.9,10026,Manhattan,2016
1484,,,,,,,,,2871.5,11231,Brooklyn,2016
1486,,,,,,,,,3486.8,11249,Brooklyn,2016
1488,,,,,,,,,3635.2,10010,Manhattan,2016
1493,,,,,,,,,2073.5,10030,Manhattan,2016
1494,,,,,,,,,2349.6,11102,Queens,2016
1495,,,,,,,,,3045.2,10065,Manhattan,2016
1496,,,,,,,,,4729.4,10013,Manhattan,2016
1497,,,,,,,,,3272.0,10036,Manhattan,2016
1498,,,,,,,,,2349.4,10075,Manhattan,2016
1499,,,,,,,,,4041.9,10001,Manhattan,2016
1504,,,,,,,,,3557.4,10018,Manhattan,2016
1507,,,,,,,,,5730.4,10282,Manhattan,2016
1510,,,,,,,,,2991.1,11109,Queens,2016
1511,,,,,,,,,2478.0,11385,Queens,2016
1512,,,,,,,,,1440.5,10467,Bronx,2016
1517,,,,,,,,,3182.8,10025,Manhattan,2016
1518,,,,,,,,,1437.8,10314,STATEN_ISLAND,2016
1520,,,,,,,,,1602.3,10458,Bronx,2016
1521,,,,,,,,,1882.2,11235,Brooklyn,2016
1522,,,,,,,,,1704.9,11223,Brooklyn,2016
1523,,,,,,,,,2927.8,11206,Brooklyn,2016
1524,,,,,,,,,1780.6,11229,Brooklyn,2016
1525,,,,,,,,,1708.7,11355,Queens,2016
1527,,,,,,,,,2219.3,11233,Brooklyn,2016
1528,,,,,,,,,1430.8,10457,Bronx,2016
1529,,,,,,,,,1496.6,10462,Bronx,2016
1531,,,,,,,,,2238.2,11218,Brooklyn,2016
1534,,,,,,,,,2172.0,10463,Bronx,2016
1536,,,,,,,,,2212.3,11213,Brooklyn,2016
1538,,,,,,,,,2539.1,10027,Manhattan,2016
1540,,,,,,,,,3278.3,11201,Brooklyn,2016
1541,,,,,,,,,2130.0,10032,Manhattan,2016
1547,,,,,,,,,1674.9,11435,Queens,2016
1550,,,,,,,,,2253.4,10033,Manhattan,2016
1552,,,,,,,,,2128.2,11354,Queens,2016
1553,,,,,,,,,3333.0,10003,Manhattan,2016
1554,,,,,,,,,3582.2,10016,Manhattan,2016
1556,,,,,,,,,1442.4,10461,Bronx,2016
1559,,,,,,,,,1465.4,11228,Brooklyn,2016
1560,,,,,,,,,2571.7,11205,Brooklyn,2016
1561,,,,,,,,,1835.7,10040,Manhattan,2016
1562,,,,,,,,,2015.1,11374,Queens,2016
1563,,,,,,,,,1675.7,10465,Bronx,2016
1566,,,,,,,,,2687.9,10021,Manhattan,2016
1567,,,,,,,,,2973.4,11217,Brooklyn,2016
1568,,,,,,,,,2822.3,11101,Queens,2016
1570,,,,,,,,,2863.8,11222,Brooklyn,2016
1575,,,,,,,,,3644.1,10010,Manhattan,2016
1578,,,,,,,,,3285.0,10022,Manhattan,2016
1580,,,,,,,,,2108.3,10030,Manhattan,2016
1581,,,,,,,,,2353.6,11102,Queens,2016
1585,,,,,,,,,2359.8,10075,Manhattan,2016
1588,,,,,,,,,3290.4,10012,Manhattan,2016
1589,,,,,,,,,2010.9,10037,Manhattan,2016
1591,,,,,,,,,3573.0,10018,Manhattan,2016
1595,,,,,,,,,3784.7,10004,Manhattan,2016
1596,,,,,,,,,3337.7,10006,Manhattan,2016
1597,,,,,,,,,2971.6,11109,Queens,2016
1601,,,,,,,,,1911.0,11220,Brooklyn,2016
1603,,,,,,,,,1733.6,11214,Brooklyn,2016
1606,,,,,,,,,2392.9,11221,Brooklyn,2016
1608,,,,,,,,,1865.9,11235,Brooklyn,2016
1610,,,,,,,,,2963.5,11206,Brooklyn,2016
1611,,,,,,,,,1796.0,11229,Brooklyn,2016
1619,,,,,,,,,3073.5,10002,Manhattan,2016
1621,,,,,,,,,2187.0,10463,Bronx,2016
1622,,,,,,,,,2713.4,11215,Brooklyn,2016
1623,,,,,,,,,2234.1,11213,Brooklyn,2016
1625,,,,,,,,,2533.8,10027,Manhattan,2016
1629,,,,,,,,,3461.9,10023,Manhattan,2016
1631,,,,,,,,,3041.1,11238,Brooklyn,2016
1635,,,,,,,,,3055.5,10024,Manhattan,2016
1637,,,,,,,,,2292.3,10033,Manhattan,2016
1641,,,,,,,,,3587.2,10016,Manhattan,2016
1645,,,,,,,,,2741.9,10028,Manhattan,2016
1646,,,,,,,,,1490.4,11228,Brooklyn,2016
1647,,,,,,,,,2562.2,11205,Brooklyn,2016
1648,,,,,,,,,1804.2,10040,Manhattan,2016
1649,,,,,,,,,2008.3,11374,Queens,2016
1651,,,,,,,,,3499.5,10019,Manhattan,2016
1653,,,,,,,,,2688.5,10021,Manhattan,2016
1656,,,,,,,,,2678.3,10026,Manhattan,2016
1658,,,,,,,,,2867.1,11231,Brooklyn,2016
1661,,,,,,,,,2351.5,11105,Queens,2016
1662,,,,,,,,,3658.9,10010,Manhattan,2016
1665,,,,,,,,,3296.3,10022,Manhattan,2016
1668,,,,,,,,,2362.0,11102,Queens,2016
1669,,,,,,,,,3026.5,10065,Manhattan,2016
1670,,,,,,,,,4664.6,10013,Manhattan,2016
1674,,,,,,,,,3741.5,10038,Manhattan,2016
1675,,,,,,,,,3282.2,10012,Manhattan,2016
1679,,,,,,,,,3495.7,10280,Manhattan,2016
1680,,,,,,,,,3589.7,10005,Manhattan,2016
1682,,,,,,,,,3368.5,10006,Manhattan,2016
1686,,,,,,,,,2087.6,11226,Brooklyn,2016
1688,,,,,,,,,2226.4,11207,Brooklyn,2016
1689,,,,,,,,,1709.2,11214,Brooklyn,2016
1691,,,,,,,,,1656.1,10314,STATEN_ISLAND,2016
1692,,,,,,,,,2399.9,11221,Brooklyn,2016
1693,,,,,,,,,1598.3,10458,Bronx,2016
1694,,,,,,,,,1905.8,11235,Brooklyn,2016
1695,,,,,,,,,1652.8,11223,Brooklyn,2016
1697,,,,,,,,,1830.0,11229,Brooklyn,2016
1699,,,,,,,,,2006.1,11230,Brooklyn,2016
1702,,,,,,,,,1490.9,10462,Bronx,2016
1707,,,,,,,,,2203.5,10463,Bronx,2016
1711,,,,,,,,,2526.4,10027,Manhattan,2016
1712,,,,,,,,,3252.0,11211,Brooklyn,2016
1714,,,,,,,,,2162.1,10032,Manhattan,2016
1716,,,,,,,,,2659.7,10128,Manhattan,2016
1717,,,,,,,,,3077.0,11238,Brooklyn,2016
1721,,,,,,,,,3032.5,10024,Manhattan,2016
1722,,,,,,,,,2265.7,11225,Brooklyn,2016
1726,,,,,,,,,3287.9,10003,Manhattan,2016
1727,,,,,,,,,3537.1,10016,Manhattan,2016
1730,,,,,,,,,2563.7,11237,Brooklyn,2016
1731,,,,,,,,,2733.8,10028,Manhattan,2016
1733,,,,,,,,,2586.5,11205,Brooklyn,2016
1734,,,,,,,,,1780.7,10040,Manhattan,2016
1738,,,,,,,,,1862.2,10034,Manhattan,2016
1746,,,,,,,,,3524.5,11249,Brooklyn,2016
1748,,,,,,,,,3637.0,10010,Manhattan,2016
1753,,,,,,,,,2143.6,10030,Manhattan,2016
1754,,,,,,,,,2373.4,11102,Queens,2016
1755,,,,,,,,,3025.4,10065,Manhattan,2016
1760,,,,,,,,,3704.1,10038,Manhattan,2016
1763,,,,,,,,,3168.5,10017,Manhattan,2016
1766,,,,,,,,,3581.8,10005,Manhattan,2016
1774,,,,,,,,,1832.3,11220,Brooklyn,2016
1776,,,,,,,,,1692.7,11214,Brooklyn,2016
1777,,,,,,,,,3116.8,10025,Manhattan,2016
1779,,,,,,,,,2425.1,11221,Brooklyn,2016
1780,,,,,,,,,1577.1,10458,Bronx,2016
1781,,,,,,,,,1917.9,11235,Brooklyn,2016
1782,,,,,,,,,1645.7,11223,Brooklyn,2016
1783,,,,,,,,,2924.8,11206,Brooklyn,2016
1785,,,,,,,,,1727.1,11355,Queens,2016
1786,,,,,,,,,1951.5,11230,Brooklyn,2016
1788,,,,,,,,,1486.9,10457,Bronx,2016
1791,,,,,,,,,2285.6,11218,Brooklyn,2016
1792,,,,,,,,,3045.4,10002,Manhattan,2016
1794,,,,,,,,,2210.6,10463,Bronx,2016
1795,,,,,,,,,2696.0,11215,Brooklyn,2016
1797,,,,,,,,,1747.7,11209,Brooklyn,2016
1798,,,,,,,,,2518.5,10027,Manhattan,2016
1802,,,,,,,,,3414.9,10023,Manhattan,2016
1806,,,,,,,,,3176.7,10009,Manhattan,2016
1807,,,,,,,,,1543.1,11435,Queens,2016
1809,,,,,,,,,2272.2,11225,Brooklyn,2016
1810,,,,,,,,,2319.9,10033,Manhattan,2016
1813,,,,,,,,,3266.1,10003,Manhattan,2016
1814,,,,,,,,,3519.1,10016,Manhattan,2016
1819,,,,,,,,,1473.2,11228,Brooklyn,2016
1822,,,,,,,,,2018.9,11374,Queens,2016
1823,,,,,,,,,1629.4,10465,Bronx,2016
1824,,,,,,,,,3448.4,10019,Manhattan,2016
1860,,,,,,,,,2106.9,11226,Brooklyn,2017
1900,,,,,,,,,3278.3,10003,Manhattan,2017
1911,,,,,,,,,3434.3,10019,Manhattan,2017
1912,,,,,,,,,1886.6,10034,Manhattan,2017
1920,,,,,,,,,3569.4,11249,Brooklyn,2017
1921,,,,,,,,,2373.3,11105,Queens,2017
1924,,,,,,,,,2067.6,11103,Queens,2017
1927,,,,,,,,,2086.3,10030,Manhattan,2017
1930,,,,,,,,,4548.9,10013,Manhattan,2017
1935,,,,,,,,,3193.0,10012,Manhattan,2017
1939,,,,,,,,,5620.2,10007,Manhattan,2017
1943,,,,,,,,,4828.2,10069,Manhattan,2017
1953,,,,,,,,,3126.2,10025,Manhattan,2017
1955,,,,,,,,,2447.8,11221,Brooklyn,2017
1956,,,,,,,,,1637.5,10458,Bronx,2017
1957,,,,,,,,,1996.3,11235,Brooklyn,2017
1959,,,,,,,,,2891.4,11206,Brooklyn,2017
1961,,,,,,,,,1718.4,11355,Queens,2017
1963,,,,,,,,,2278.8,11233,Brooklyn,2017
1967,,,,,,,,,2273.4,11218,Brooklyn,2017
1968,,,,,,,,,3079.2,10002,Manhattan,2017
1969,,,,,,,,,2089.6,11375,Queens,2017
1983,,,,,,,,,1613.8,11435,Queens,2017
1986,,,,,,,,,2233.4,10033,Manhattan,2017
1992,,,,,,,,,1407.9,10461,Bronx,2017
1994,,,,,,,,,2740.9,10028,Manhattan,2017
1995,,,,,,,,,1480.5,11228,Brooklyn,2017
1999,,,,,,,,,1802.5,10465,Bronx,2017
2000,,,,,,,,,3447.0,10019,Manhattan,2017
2001,,,,,,,,,1878.9,10034,Manhattan,2017
2005,,,,,,,,,2651.1,10026,Manhattan,2017
2009,,,,,,,,,3560.3,11249,Brooklyn,2017
2013,,,,,,,,,2046.0,11103,Queens,2017
2016,,,,,,,,,2113.9,10030,Manhattan,2017
2021,,,,,,,,,2331.6,10075,Manhattan,2017
2022,,,,,,,,,3939.4,10001,Manhattan,2017
2026,,,,,,,,,3121.0,10017,Manhattan,2017
2027,,,,,,,,,3619.3,10018,Manhattan,2017
2028,,,,,,,,,5693.1,10007,Manhattan,2017
2030,,,,,,,,,3532.7,10005,Manhattan,2017
2038,,,,,,,,,2123.5,11226,Brooklyn,2017
2041,,,,,,,,,1766.3,11214,Brooklyn,2017
2042,,,,,,,,,3126.4,10025,Manhattan,2017
2043,,,,,,,,,2433.8,11221,Brooklyn,2017
2048,,,,,,,,,1888.7,11229,Brooklyn,2017
2054,,,,,,,,,2469.8,10029,Manhattan,2017
2056,,,,,,,,,3088.7,10002,Manhattan,2017
2058,,,,,,,,,2255.3,10463,Bronx,2017
2066,,,,,,,,,3439.4,10023,Manhattan,2017
2068,,,,,,,,,3084.5,11238,Brooklyn,2017
2072,,,,,,,,,3041.6,10024,Manhattan,2017
2077,,,,,,,,,3315.2,10003,Manhattan,2017
2082,,,,,,,,,2754.2,10028,Manhattan,2017
2099,,,,,,,,,3725.4,10010,Manhattan,2017
2104,,,,,,,,,2135.7,10030,Manhattan,2017
2110,,,,,,,,,3908.6,10001,Manhattan,2017
2111,,,,,,,,,3634.1,10038,Manhattan,2017
2113,,,,,,,,,2012.5,10037,Manhattan,2017
2120,,,,,,,,,4757.3,10069,Manhattan,2017
2123,,,,,,,,,2973.8,11109,Queens,2017
2126,,,,,,,,,2155.9,11226,Brooklyn,2017
2133,,,,,,,,,1672.8,10458,Bronx,2017
2136,,,,,,,,,2926.0,11206,Brooklyn,2017
2141,,,,,,,,,1535.1,10457,Bronx,2017
2152,,,,,,,,,3225.4,11211,Brooklyn,2017
2160,,,,,,,,,1644.7,11435,Queens,2017
2170,,,,,,,,,2598.0,11237,Brooklyn,2017
2187,,,,,,,,,2297.4,11105,Queens,2017
2189,,,,,,,,,2347.8,10035,Manhattan,2017
2191,,,,,,,,,3232.0,10022,Manhattan,2017
3976,,,,,,,,,1836.9,10465,Bronx,2018
3977,,,,,,,,,3464.5,10019,Manhattan,2018
3978,,,,,,,,,1963.1,10034,Manhattan,2018
3979,,,,,,,,,2726.9,10021,Manhattan,2018
3980,,,,,,,,,3088.4,11217,Brooklyn,2018
3981,,,,,,,,,2945.2,11101,Queens,2018
3982,,,,,,,,,2720.6,10026,Manhattan,2018
3983,,,,,,,,,2983.4,11222,Brooklyn,2018
3984,,,,,,,,,3051.0,11231,Brooklyn,2018
3985,,,,,,,,,2161.9,11106,Queens,2018
3986,,,,,,,,,3470.8,11249,Brooklyn,2018
3987,,,,,,,,,2347.7,11105,Queens,2018
3988,,,,,,,,,3764.0,10010,Manhattan,2018
3989,,,,,,,,,2467.7,10035,Manhattan,2018
3990,,,,,,,,,2013.0,11103,Queens,2018
3991,,,,,,,,,3300.5,10022,Manhattan,2018
3992,,,,,,,,,3730.8,10014,Manhattan,2018
3993,,,,,,,,,2189.1,10030,Manhattan,2018
3994,,,,,,,,,2388.8,11102,Queens,2018
3995,,,,,,,,,3200.7,10065,Manhattan,2018
3996,,,,,,,,,4877.2,10013,Manhattan,2018
3997,,,,,,,,,3236.2,10036,Manhattan,2018
3998,,,,,,,,,2431.7,10075,Manhattan,2018
3999,,,,,,,,,4122.7,10001,Manhattan,2018
4000,,,,,,,,,3763.6,10038,Manhattan,2018
4001,,,,,,,,,3353.5,10012,Manhattan,2018
4002,,,,,,,,,2119.7,10037,Manhattan,2018
4003,,,,,,,,,3143.6,10017,Manhattan,2018
4004,,,,,,,,,3740.8,10018,Manhattan,2018
4005,,,,,,,,,5910.8,10007,Manhattan,2018
4006,,,,,,,,,3490.8,10280,Manhattan,2018
4007,,,,,,,,,3781.1,10005,Manhattan,2018
4008,,,,,,,,,6012.5,10282,Manhattan,2018
4009,,,,,,,,,4928.8,10069,Manhattan,2018
4010,,,,,,,,,3814.0,10004,Manhattan,2018
4011,,,,,,,,,3450.5,10006,Manhattan,2018
4012,,,,,,,,,3082.3,11109,Queens,2018
4013,,,,,,,,,2523.4,11385,Queens,2019
4014,,,,,,,,,1708.8,10467,Bronx,2019
4015,,,,,,,,,2201.3,11226,Brooklyn,2019
4016,,,,,,,,,1942.9,11220,Brooklyn,2019
4017,,,,,,,,,2431.4,11207,Brooklyn,2019
4018,,,,,,,,,1762.9,11214,Brooklyn,2019
4019,,,,,,,,,3234.2,10025,Manhattan,2019
4020,,,,,,,,,1625.3,10314,STATEN_ISLAND,2019
4021,,,,,,,,,2533.4,11221,Brooklyn,2019
4022,,,,,,,,,1755.4,10458,Bronx,2019
4023,,,,,,,,,2047.1,11235,Brooklyn,2019
4024,,,,,,,,,1738.6,11223,Brooklyn,2019
4025,,,,,,,,,2850.4,11206,Brooklyn,2019
4026,,,,,,,,,1950.2,11229,Brooklyn,2019
4027,,,,,,,,,1850.9,11355,Queens,2019
4028,,,,,,,,,2046.1,11230,Brooklyn,2019
4029,,,,,,,,,2347.8,11233,Brooklyn,2019
4030,,,,,,,,,1736.9,10457,Bronx,2019
4031,,,,,,,,,1679.9,10462,Bronx,2019
4032,,,,,,,,,2509.9,10029,Manhattan,2019
4033,,,,,,,,,2288.3,11218,Brooklyn,2019
4034,,,,,,,,,3166.0,10002,Manhattan,2019
4035,,,,,,,,,2155.4,11375,Queens,2019
4036,,,,,,,,,2266.5,10463,Bronx,2019
4037,,,,,,,,,2844.9,11215,Brooklyn,2019
4038,,,,,,,,,2390.0,11213,Brooklyn,2019
4039,,,,,,,,,2280.3,11210,Brooklyn,2019
4040,,,,,,,,,1888.9,11209,Brooklyn,2019
4041,,,,,,,,,2636.5,10027,Manhattan,2019
4042,,,,,,,,,3129.0,11211,Brooklyn,2019
4043,,,,,,,,,3432.1,11201,Brooklyn,2019
4044,,,,,,,,,2243.3,10032,Manhattan,2019
4045,,,,,,,,,3477.2,10023,Manhattan,2019
4046,,,,,,,,,2813.1,10128,Manhattan,2019
4047,,,,,,,,,3132.6,11238,Brooklyn,2019
4048,,,,,,,,,2508.4,11216,Brooklyn,2019
4049,,,,,,,,,3249.5,10009,Manhattan,2019
4050,,,,,,,,,1728.7,11435,Queens,2019
4051,,,,,,,,,3111.8,10024,Manhattan,2019
4052,,,,,,,,,2403.4,11225,Brooklyn,2019
4053,,,,,,,,,2397.3,10033,Manhattan,2019
4054,,,,,,,,,2421.1,10031,Manhattan,2019
4055,,,,,,,,,2281.2,11354,Queens,2019
4056,,,,,,,,,3441.4,10003,Manhattan,2019
4057,,,,,,,,,3611.8,10016,Manhattan,2019
4058,,,,,,,,,3753.2,10011,Manhattan,2019
4059,,,,,,,,,1593.5,10461,Bronx,2019
4060,,,,,,,,,2441.4,11237,Brooklyn,2019
4061,,,,,,,,,2843.4,10028,Manhattan,2019
4062,,,,,,,,,1635.5,11228,Brooklyn,2019
4063,,,,,,,,,2800.1,11205,Brooklyn,2019
4064,,,,,,,,,1887.4,10040,Manhattan,2019
4065,,,,,,,,,2145.4,11374,Queens,2019
4066,,,,,,,,,1860.3,10465,Bronx,2019
4067,,,,,,,,,3458.9,10019,Manhattan,2019
4068,,,,,,,,,1961.2,10034,Manhattan,2019
4069,,,,,,,,,2731.3,10021,Manhattan,2019
4070,,,,,,,,,3110.7,11217,Brooklyn,2019
4071,,,,,,,,,2950.0,11101,Queens,2019
4072,,,,,,,,,2741.8,10026,Manhattan,2019
4073,,,,,,,,,2972.4,11222,Brooklyn,2019
4074,,,,,,,,,3010.4,11231,Brooklyn,2019
4075,,,,,,,,,2141.8,11106,Queens,2019
4076,,,,,,,,,3511.5,11249,Brooklyn,2019
4077,,,,,,,,,2331.0,11105,Queens,2019
4078,,,,,,,,,3770.3,10010,Manhattan,2019
4079,,,,,,,,,2454.9,10035,Manhattan,2019
4080,,,,,,,,,2064.3,11103,Queens,2019
4081,,,,,,,,,3288.7,10022,Manhattan,2019
4082,,,,,,,,,3725.0,10014,Manhattan,2019
4083,,,,,,,,,2176.7,10030,Manhattan,2019
4084,,,,,,,,,2390.2,11102,Queens,2019
4085,,,,,,,,,3173.4,10065,Manhattan,2019
4086,,,,,,,,,4918.8,10013,Manhattan,2019
4087,,,,,,,,,3249.5,10036,Manhattan,2019
4088,,,,,,,,,2436.5,10075,Manhattan,2019
4089,,,,,,,,,4133.4,10001,Manhattan,2019
4090,,,,,,,,,3808.5,10038,Manhattan,2019
4091,,,,,,,,,3366.5,10012,Manhattan,2019
4092,,,,,,,,,2157.3,10037,Manhattan,2019
4093,,,,,,,,,3151.2,10017,Manhattan,2019
4094,,,,,,,,,3789.9,10018,Manhattan,2019
4095,,,,,,,,,5789.0,10007,Manhattan,2019
4096,,,,,,,,,3491.9,10280,Manhattan,2019
4097,,,,,,,,,3758.6,10005,Manhattan,2019
4098,,,,,,,,,5973.6,10282,Manhattan,2019
4099,,,,,,,,,4917.1,10069,Manhattan,2019
4100,,,,,,,,,3860.7,10004,Manhattan,2019
4101,,,,,,,,,3429.0,10006,Manhattan,2019
4102,,,,,,,,,3067.0,11109,Queens,2019
4103,,,,,,,,,2566.0,11385,Queens,2019
4104,,,,,,,,,1694.0,10467,Bronx,2019
4105,,,,,,,,,2204.1,11226,Brooklyn,2019
4106,,,,,,,,,1994.4,11220,Brooklyn,2019
4107,,,,,,,,,2451.0,11207,Brooklyn,2019
4108,,,,,,,,,1843.7,11214,Brooklyn,2019
4109,,,,,,,,,3243.1,10025,Manhattan,2019
4110,,,,,,,,,1522.9,10314,STATEN_ISLAND,2019
4111,,,,,,,,,2530.9,11221,Brooklyn,2019
4112,,,,,,,,,1742.2,10458,Bronx,2019
4113,,,,,,,,,2061.5,11235,Brooklyn,2019
4114,,,,,,,,,1736.5,11223,Brooklyn,2019
4115,,,,,,,,,2872.9,11206,Brooklyn,2019
4116,,,,,,,,,1956.4,11229,Brooklyn,2019
4117,,,,,,,,,1795.1,11355,Queens,2019
4118,,,,,,,,,2062.3,11230,Brooklyn,2019
4119,,,,,,,,,2366.9,11233,Brooklyn,2019
4120,,,,,,,,,1769.6,10457,Bronx,2019
4121,,,,,,,,,1721.7,10462,Bronx,2019
4122,,,,,,,,,2533.1,10029,Manhattan,2019
4123,,,,,,,,,2285.4,11218,Brooklyn,2019
4124,,,,,,,,,3177.5,10002,Manhattan,2019
4125,,,,,,,,,2162.2,11375,Queens,2019
4126,,,,,,,,,2294.0,10463,Bronx,2019
4127,,,,,,,,,2834.8,11215,Brooklyn,2019
4128,,,,,,,,,2305.0,11213,Brooklyn,2019
4129,,,,,,,,,2266.8,11210,Brooklyn,2019
4130,,,,,,,,,1925.9,11209,Brooklyn,2019
4131,,,,,,,,,2622.5,10027,Manhattan,2019
4132,,,,,,,,,3184.5,11211,Brooklyn,2019
4133,,,,,,,,,3422.4,11201,Brooklyn,2019
4134,,,,,,,,,2235.8,10032,Manhattan,2019
4135,,,,,,,,,3479.7,10023,Manhattan,2019
4136,,,,,,,,,2813.1,10128,Manhattan,2019
4137,,,,,,,,,3173.6,11238,Brooklyn,2019
4138,,,,,,,,,2532.1,11216,Brooklyn,2019
4139,,,,,,,,,3269.4,10009,Manhattan,2019
4140,,,,,,,,,1734.9,11435,Queens,2019
4141,,,,,,,,,3120.3,10024,Manhattan,2019
4142,,,,,,,,,2399.8,11225,Brooklyn,2019
4143,,,,,,,,,2387.9,10033,Manhattan,2019
4144,,,,,,,,,2424.1,10031,Manhattan,2019
4145,,,,,,,,,2276.7,11354,Queens,2019
4146,,,,,,,,,3439.5,10003,Manhattan,2019
4147,,,,,,,,,3630.1,10016,Manhattan,2019
4148,,,,,,,,,3795.6,10011,Manhattan,2019
4149,,,,,,,,,1576.5,10461,Bronx,2019
4150,,,,,,,,,2449.7,11237,Brooklyn,2019
4151,,,,,,,,,2874.6,10028,Manhattan,2019
4152,,,,,,,,,1683.4,11228,Brooklyn,2019
4153,,,,,,,,,2794.2,11205,Brooklyn,2019
4154,,,,,,,,,1898.3,10040,Manhattan,2019
4155,,,,,,,,,2169.7,11374,Queens,2019
4156,,,,,,,,,1940.3,10465,Bronx,2019
4157,,,,,,,,,3488.2,10019,Manhattan,2019
4158,,,,,,,,,1964.9,10034,Manhattan,2019
4159,,,,,,,,,2758.5,10021,Manhattan,2019
4160,,,,,,,,,3139.0,11217,Brooklyn,2019
4161,,,,,,,,,2951.0,11101,Queens,2019
4162,,,,,,,,,2785.9,10026,Manhattan,2019
4163,,,,,,,,,2998.6,11222,Brooklyn,2019
4164,,,,,,,,,3027.6,11231,Brooklyn,2019
4165,,,,,,,,,2182.3,11106,Queens,2019
4166,,,,,,,,,3545.1,11249,Brooklyn,2019
4167,,,,,,,,,2306.1,11105,Queens,2019
4168,,,,,,,,,3786.1,10010,Manhattan,2019
4169,,,,,,,,,2444.4,10035,Manhattan,2019
4170,,,,,,,,,2076.0,11103,Queens,2019
4171,,,,,,,,,3288.5,10022,Manhattan,2019
4172,,,,,,,,,3741.2,10014,Manhattan,2019
4173,,,,,,,,,2212.3,10030,Manhattan,2019
4174,,,,,,,,,2406.3,11102,Queens,2019
4175,,,,,,,,,3159.1,10065,Manhattan,2019
4176,,,,,,,,,4918.0,10013,Manhattan,2019
4177,,,,,,,,,3262.9,10036,Manhattan,2019
4178,,,,,,,,,2449.0,10075,Manhattan,2019
4179,,,,,,,,,4075.2,10001,Manhattan,2019
4180,,,,,,,,,3844.1,10038,Manhattan,2019
4181,,,,,,,,,3412.6,10012,Manhattan,2019
4182,,,,,,,,,2157.1,10037,Manhattan,2019
4183,,,,,,,,,3147.4,10017,Manhattan,2019
4184,,,,,,,,,3840.6,10018,Manhattan,2019
4185,,,,,,,,,5819.6,10007,Manhattan,2019
4186,,,,,,,,,3542.7,10280,Manhattan,2019
4187,,,,,,,,,3746.7,10005,Manhattan,2019
4188,,,,,,,,,5979.4,10282,Manhattan,2019
4189,,,,,,,,,4867.4,10069,Manhattan,2019
4190,,,,,,,,,3889.9,10004,Manhattan,2019
4191,,,,,,,,,3427.3,10006,Manhattan,2019
4192,,,,,,,,,3047.9,11109,Queens,2019
4193,,,,,,,,,2543.6,11385,Queens,2019
4194,,,,,,,,,1707.1,10467,Bronx,2019
4195,,,,,,,,,2224.0,11226,Brooklyn,2019
4196,,,,,,,,,2026.2,11220,Brooklyn,2019
4197,,,,,,,,,2528.4,11207,Brooklyn,2019
4198,,,,,,,,,1879.5,11214,Brooklyn,2019
4199,,,,,,,,,3254.2,10025,Manhattan,2019
4200,,,,,,,,,1426.2,10314,STATEN_ISLAND,2019
4201,,,,,,,,,2573.1,11221,Brooklyn,2019
4202,,,,,,,,,1749.9,10458,Bronx,2019
4203,,,,,,,,,2076.0,11235,Brooklyn,2019
4204,,,,,,,,,1728.3,11223,Brooklyn,2019
4205,,,,,,,,,2896.1,11206,Brooklyn,2019
4206,,,,,,,,,2026.2,11229,Brooklyn,2019
4207,,,,,,,,,1772.2,11355,Queens,2019
4208,,,,,,,,,2124.9,11230,Brooklyn,2019
4209,,,,,,,,,2346.4,11233,Brooklyn,2019
4210,,,,,,,,,1731.8,10457,Bronx,2019
4211,,,,,,,,,1695.6,10462,Bronx,2019
4212,,,,,,,,,2550.0,10029,Manhattan,2019
4213,,,,,,,,,2290.6,11218,Brooklyn,2019
4214,,,,,,,,,3185.0,10002,Manhattan,2019
4215,,,,,,,,,2171.0,11375,Queens,2019
4216,,,,,,,,,2329.3,10463,Bronx,2019
4217,,,,,,,,,2866.6,11215,Brooklyn,2019
4218,,,,,,,,,2272.4,11213,Brooklyn,2019
4219,,,,,,,,,2235.4,11210,Brooklyn,2019
4220,,,,,,,,,1922.4,11209,Brooklyn,2019
4221,,,,,,,,,2629.3,10027,Manhattan,2019
4222,,,,,,,,,3248.0,11211,Brooklyn,2019
4223,,,,,,,,,3436.4,11201,Brooklyn,2019
4224,,,,,,,,,2218.8,10032,Manhattan,2019
4225,,,,,,,,,3483.6,10023,Manhattan,2019
4226,,,,,,,,,2808.6,10128,Manhattan,2019
4227,,,,,,,,,3199.0,11238,Brooklyn,2019
4228,,,,,,,,,2557.1,11216,Brooklyn,2019
4229,,,,,,,,,3290.7,10009,Manhattan,2019
4230,,,,,,,,,1706.5,11435,Queens,2019
4231,,,,,,,,,3131.8,10024,Manhattan,2019
4232,,,,,,,,,2396.0,11225,Brooklyn,2019
4233,,,,,,,,,2371.6,10033,Manhattan,2019
4234,,,,,,,,,2455.5,10031,Manhattan,2019
4235,,,,,,,,,2274.1,11354,Queens,2019
4236,,,,,,,,,3443.6,10003,Manhattan,2019
4237,,,,,,,,,3637.5,10016,Manhattan,2019
4238,,,,,,,,,3816.8,10011,Manhattan,2019
4239,,,,,,,,,1610.2,10461,Bronx,2019
4240,,,,,,,,,2544.0,11237,Brooklyn,2019
4241,,,,,,,,,2882.0,10028,Manhattan,2019
4242,,,,,,,,,1687.2,11228,Brooklyn,2019
4243,,,,,,,,,2765.4,11205,Brooklyn,2019
